time,EMA
2002-12-11,48.5417
2002-12-10,48.4828
2002-12-09,48.4309
2002-12-06,48.3934
2002-12-05,48.3203
2002-12-04,48.2362
2002-12-03,48.1424
2002-12-02,48.0274
2002-11-29,47.8833
2002-11-27,47.7412
2002-11-26,47.5862
2002-11-25,47.4618
2002-11-22,47.3203
2002-11-21,47.1986
2002-11-20,47.0684
2002-11-19,46.9776
2002-11-18,46.9263
2002-11-15,46.8636
2002-11-14,46.7891
2002-11-13,46.7040
2002-11-12,46.6347
2002-11-11,46.5665
2002-11-08,46.5206
2002-11-07,46.4701
2002-11-06,46.4011
2002-11-05,46.2977
2002-11-04,46.1923
2002-11-01,46.0744
2002-10-31,45.9808
2002-10-30,45.9040
2002-10-29,45.8290
2002-10-28,45.7771
2002-10-25,45.7264
2002-10-24,45.7002
2002-10-23,45.7049
2002-10-22,45.6777
2002-10-21,45.6514
2002-10-18,45.6111
2002-10-17,45.5865
2002-10-16,45.5876
2002-10-15,45.6817
2002-10-14,45.7320
2002-10-11,45.8479
2002-10-10,45.9597
2002-10-09,46.1546
2002-10-08,46.3853
2002-10-07,46.5955
2002-10-04,46.8124
2002-10-03,47.0370
2002-10-02,47.2228
2002-10-01,47.4170
2002-09-30,47.5956
2002-09-27,47.8142
2002-09-26,48.0111
2002-09-25,48.1908
2002-09-24,48.3616
2002-09-23,48.5773
2002-09-20,48.7513
2002-09-19,48.9217
2002-09-18,49.0845
2002-09-17,49.1899
2002-09-16,49.2695
2002-09-13,49.3434
2002-09-12,49.4165
2002-09-11,49.4992
2002-09-10,49.5538
2002-09-09,49.5917
2002-09-06,49.6443
2002-09-05,49.7146
2002-09-04,49.7993
2002-09-03,49.8660
2002-08-30,49.9515
2002-08-29,50.0003
2002-08-28,50.0342
2002-08-27,50.0759
2002-08-26,50.0942
2002-08-23,50.0943
2002-08-22,50.0820
2002-08-21,50.0491
2002-08-20,50.0282
2002-08-19,50.0034
2002-08-16,49.9626
2002-08-15,49.9609
2002-08-14,49.9956
2002-08-13,50.0510
2002-08-12,50.1461
2002-08-09,50.2447
2002-08-08,50.3446
2002-08-07,50.4493
2002-08-06,50.5872
2002-08-05,50.7459
2002-08-02,50.9321
2002-08-01,51.0981
2002-07-31,51.2627
2002-07-30,51.4033
2002-07-29,51.5290
2002-07-26,51.6651
2002-07-25,51.8647
2002-07-24,52.0308
2002-07-23,52.1978
2002-07-22,52.3999
2002-07-19,52.5876
2002-07-18,52.7346
2002-07-17,52.8840
2002-07-16,53.0536
2002-07-15,53.2481
2002-07-12,53.4211
2002-07-11,53.6204
2002-07-10,53.8213
2002-07-09,54.0344
2002-07-08,54.2403
2002-07-05,54.4296
2002-07-03,54.5947
2002-07-02,54.8012
2002-07-01,55.0364
2002-06-28,55.2889
2002-06-27,55.4904
2002-06-26,55.6974
2002-06-25,55.9320
2002-06-24,56.1898
2002-06-21,56.4388
2002-06-20,56.7050
2002-06-19,56.9405
2002-06-18,57.1583
2002-06-17,57.3476
2002-06-14,57.5254
2002-06-13,57.7192
2002-06-12,57.9241
2002-06-11,58.1452
2002-06-10,58.3601
2002-06-07,58.5627
2002-06-06,58.7504
2002-06-05,58.9245
2002-06-04,59.0908
2002-06-03,59.2763
2002-05-31,59.4808
2002-05-30,59.6596
2002-05-29,59.8192
2002-05-28,59.9902
2002-05-24,60.1586
2002-05-23,60.3175
2002-05-22,60.4637
2002-05-21,60.6172
2002-05-20,60.7809
2002-05-17,60.9351
2002-05-16,61.0767
2002-05-15,61.2243
2002-05-14,61.3868
2002-05-13,61.5402
2002-05-10,61.7386
2002-05-09,61.9728
2002-05-08,62.2086
2002-05-07,62.4171
2002-05-06,62.7073
2002-05-03,63.0097
2002-05-02,63.2448
2002-05-01,63.4582
2002-04-30,63.6704
2002-04-29,63.8938
2002-04-26,64.1200
2002-04-25,64.3403
2002-04-24,64.5398
2002-04-23,64.7459
2002-04-22,64.9457
2002-04-19,65.1418
2002-04-18,65.3284
2002-04-17,65.5194
2002-04-16,65.7667
2002-04-15,66.0014
2002-04-12,66.2517
2002-04-11,66.5038
2002-04-10,66.7790
2002-04-09,66.9985
2002-04-08,67.2385
2002-04-05,67.4876
2002-04-04,67.6169
2002-04-03,67.7032
2002-04-02,67.8024
2002-04-01,67.8911
2002-03-28,67.9573
2002-03-27,68.0104
2002-03-26,68.0723
2002-03-25,68.1417
2002-03-22,68.2041
2002-03-21,68.2418
2002-03-20,68.2654
2002-03-19,68.3057
2002-03-18,68.3215
2002-03-15,68.3521
2002-03-14,68.3778
2002-03-13,68.4064
2002-03-12,68.4282
2002-03-11,68.4337
2002-03-08,68.4807
2002-03-07,68.5305
2002-03-06,68.5989
2002-03-05,68.6357
2002-03-04,68.6813
2002-03-01,68.7249
2002-02-28,68.8060
2002-02-27,68.9508
2002-02-26,69.1023
2002-02-25,69.2654
2002-02-22,69.4173
2002-02-21,69.5703
2002-02-20,69.7527
2002-02-19,69.9015
2002-02-15,70.0282
2002-02-14,70.1372
2002-02-13,70.1849
2002-02-12,70.2314
2002-02-11,70.2978
2002-02-08,70.3553
2002-02-07,70.4442
2002-02-06,70.5487
2002-02-05,70.6208
2002-02-04,70.7003
2002-02-01,70.7750
2002-01-31,70.8361
2002-01-30,70.8997
2002-01-29,70.9943
2002-01-28,71.1232
2002-01-25,71.1894
2002-01-24,71.2426
2002-01-23,71.3039
2002-01-22,71.3769
2002-01-18,71.4185
2002-01-17,71.4133
2002-01-16,71.3364
2002-01-15,71.2897
2002-01-14,71.2236
2002-01-11,71.1664
2002-01-10,71.0793
2002-01-09,70.9673
2002-01-08,70.8233
2002-01-07,70.6736
2002-01-04,70.5292
2002-01-03,70.3623
2002-01-02,70.2165
2001-12-31,70.0952
2001-12-28,69.9782
2001-12-27,69.8343
2001-12-26,69.6800
2001-12-24,69.5364
2001-12-21,69.4019
2001-12-20,69.2578
2001-12-19,69.1019
2001-12-18,68.9278
2001-12-17,68.7716
2001-12-14,68.6231
2001-12-13,68.4746
2001-12-12,68.3339
2001-12-11,68.1530
2001-12-10,67.9900
2001-12-07,67.8470
2001-12-06,67.6918
2001-12-05,67.5367
2001-12-04,67.3625
2001-12-03,67.2451
2001-11-30,67.1571
2001-11-29,67.0489
2001-11-28,66.9532
2001-11-27,66.8844
2001-11-26,66.7883
2001-11-23,66.6633
2001-11-21,66.5481
2001-11-20,66.4434
2001-11-19,66.3226
2001-11-16,66.2050
2001-11-15,66.0914
2001-11-14,65.9723
2001-11-13,65.8558
2001-11-12,65.7072
2001-11-09,65.5789
2001-11-08,65.4580
2001-11-07,65.3380
2001-11-06,65.2150
2001-11-05,65.0944
2001-11-02,65.0175
2001-11-01,64.9449
2001-10-31,64.8659
2001-10-30,64.8084
2001-10-29,64.7424
2001-10-26,64.6754
2001-10-25,64.5749
2001-10-24,64.4787
2001-10-23,64.4070
2001-10-22,64.3688
2001-10-19,64.3369
2001-10-18,64.3373
2001-10-17,64.3553
2001-10-16,64.3529
2001-10-15,64.3637
2001-10-12,64.3729
2001-10-11,64.3969
2001-10-10,64.4396
2001-10-09,64.5105
2001-10-08,64.5841
2001-10-05,64.6420
2001-10-04,64.7072
2001-10-03,64.7826
2001-10-02,64.8642
2001-10-01,64.9876
2001-09-28,65.1270
2001-09-27,65.2817
2001-09-26,65.4613
2001-09-25,65.6280
2001-09-24,65.7583
2001-09-21,65.8868
2001-09-20,66.0723
2001-09-19,66.2248
2001-09-18,66.3475
2001-09-17,66.4676
2001-09-10,66.6289
2001-09-07,66.7538
2001-09-06,66.8797
2001-09-05,66.9904
2001-09-04,67.0735
2001-08-31,67.1438
2001-08-30,67.2351
2001-08-29,67.3230
2001-08-28,67.3650
2001-08-27,67.3974
2001-08-24,67.4064
2001-08-23,67.4138
2001-08-22,67.4720
2001-08-21,67.5191
2001-08-20,67.5934
2001-08-17,67.6412
2001-08-16,67.6838
2001-08-15,67.7126
2001-08-14,67.7513
2001-08-13,67.7757
2001-08-10,67.8049
2001-08-09,67.8463
2001-08-08,67.8994
2001-08-07,67.9523
2001-08-06,67.9820
2001-08-03,68.0089
2001-08-02,68.0153
2001-08-01,68.0140
2001-07-31,68.0347
2001-07-30,68.0792
2001-07-27,68.1165
2001-07-26,68.1690
2001-07-25,68.2062
2001-07-24,68.2582
2001-07-23,68.3161
2001-07-20,68.3581
2001-07-19,68.4029
2001-07-18,68.4702
2001-07-17,68.5352
2001-07-16,68.5478
2001-07-13,68.5696
2001-07-12,68.5830
2001-07-11,68.6127
2001-07-10,68.6861
2001-07-09,68.7848
2001-07-06,68.8506
2001-07-05,68.8952
2001-07-03,68.8700
2001-07-02,68.8331
2001-06-29,68.7782
2001-06-28,68.7329
2001-06-27,68.6664
2001-06-26,68.6186
2001-06-25,68.5759
2001-06-22,68.5373
2001-06-21,68.4951
2001-06-20,68.4554
2001-06-19,68.4088
2001-06-18,68.3391
2001-06-15,68.2752
2001-06-14,68.2185
2001-06-13,68.1334
2001-06-12,68.0367
2001-06-11,67.9290
2001-06-08,67.8177
2001-06-07,67.7202
2001-06-06,67.6061
2001-06-05,67.4865
2001-06-04,67.3713
2001-06-01,67.2958
2001-05-31,67.2282
2001-05-30,67.1731
2001-05-29,67.1061
2001-05-25,67.0047
2001-05-24,66.8692
2001-05-23,66.7082
2001-05-22,66.5718
2001-05-21,66.4249
2001-05-18,66.2620
2001-05-17,66.1161
2001-05-16,65.9972
2001-05-15,65.8666
2001-05-14,65.7615
2001-05-11,65.6671
2001-05-10,65.5803
2001-05-09,65.4489
2001-05-08,65.2924
2001-05-07,65.1236
2001-05-04,64.9758
2001-05-03,64.8256
2001-05-02,64.6997
2001-05-01,64.5497
2001-04-30,64.3574
2001-04-27,64.2038
2001-04-26,64.0337
2001-04-25,63.8912
2001-04-24,63.7318
2001-04-23,63.5968
2001-04-20,63.4675
2001-04-19,63.2998
2001-04-18,63.1333
2001-04-17,63.0640
2001-04-16,63.0792
2001-04-12,63.1320
2001-04-11,63.1927
2001-04-10,63.2392
2001-04-09,63.2662
2001-04-06,63.3322
2001-04-05,63.3749
2001-04-04,63.4152
2001-04-03,63.5347
2001-04-02,63.6770
2001-03-30,63.7682
2001-03-29,63.8420
2001-03-28,63.9318
2001-03-27,64.0313
2001-03-26,64.0686
2001-03-23,64.1584
2001-03-22,64.2739
2001-03-21,64.4473
2001-03-20,64.6246
2001-03-19,64.8153
2001-03-16,64.9555
2001-03-15,65.1301
2001-03-14,65.2393
2001-03-13,65.3583
2001-03-12,65.4364
2001-03-09,65.5527
2001-03-08,65.6234
2001-03-07,65.6048
2001-03-06,65.5722
2001-03-05,65.5585
2001-03-02,65.5584
2001-03-01,65.5911
2001-02-28,65.5772
2001-02-27,65.6407
2001-02-26,65.6714
2001-02-23,65.6686
2001-02-22,65.6821
2001-02-21,65.6341
2001-02-20,65.6026
2001-02-16,65.5201
2001-02-15,65.3917
2001-02-14,65.2383
2001-02-13,65.1030
2001-02-12,64.9820
2001-02-09,64.8440
2001-02-08,64.7399
2001-02-07,64.6072
2001-02-06,64.4362
2001-02-05,64.2978
2001-02-02,64.1814
2001-02-01,64.0873
2001-01-31,63.9436
2001-01-30,63.8229
2001-01-29,63.6415
2001-01-26,63.4771
2001-01-25,63.3193
2001-01-24,63.2017
2001-01-23,63.0856
2001-01-22,62.9846
2001-01-19,62.8878
2001-01-18,62.7552
2001-01-17,62.6570
2001-01-16,62.7033
2001-01-12,62.8003
2001-01-11,62.8859
2001-01-10,62.9747
2001-01-09,63.0684
2001-01-08,63.1752
2001-01-05,63.2715
2001-01-04,63.3641
2001-01-03,63.4689
2001-01-02,63.5578
2000-12-29,63.7721
2000-12-28,63.9884
2000-12-27,64.2060
2000-12-26,64.4349
2000-12-22,64.6670
2000-12-21,64.8510
2000-12-20,65.1324
2000-12-19,65.3636
2000-12-18,65.5475
2000-12-15,65.7303
2000-12-14,65.9507
2000-12-13,66.1172
2000-12-12,66.3021
2000-12-11,66.4576
2000-12-08,66.6021
2000-12-07,66.7242
2000-12-06,66.8977
2000-12-05,67.0290
2000-12-04,67.0794
2000-12-01,67.1939
2000-11-30,67.3454
2000-11-29,67.5267
2000-11-28,67.6320
2000-11-27,67.7640
2000-11-24,67.8914
2000-11-22,68.0025
2000-11-21,68.1341
2000-11-20,68.2682
2000-11-17,68.3452
2000-11-16,68.4402
2000-11-15,68.5837
2000-11-14,68.7160
2000-11-13,68.8493
2000-11-10,69.0113
2000-11-09,69.2325
2000-11-08,69.3770
2000-11-07,69.5174
2000-11-06,69.6331
2000-11-03,69.7764
2000-11-02,69.9249
2000-11-01,70.0536
2000-10-31,70.2274
2000-10-30,70.4054
2000-10-27,70.6525
2000-10-26,70.8997
2000-10-25,71.1638
2000-10-24,71.4985
2000-10-23,71.7912
2000-10-20,72.0718
2000-10-19,72.3343
2000-10-18,72.5809
2000-10-17,72.8451
2000-10-16,72.8934
2000-10-13,72.9663
2000-10-12,73.0667
2000-10-11,73.2440
2000-10-10,73.3129
2000-10-09,73.3471
2000-10-06,73.3434
2000-10-05,73.3640
2000-10-04,73.4204
2000-10-03,73.4630
2000-10-02,73.5546
2000-09-29,73.5566
2000-09-28,73.6241
2000-09-27,73.6598
2000-09-26,73.6616
2000-09-25,73.6493
2000-09-22,73.5879
2000-09-21,73.5143
2000-09-20,73.4691
2000-09-19,73.3820
2000-09-18,73.2908
2000-09-15,73.2190
2000-09-14,73.1237
2000-09-13,73.0029
2000-09-12,72.8694
2000-09-11,72.7671
2000-09-08,72.6689
2000-09-07,72.5059
2000-09-06,72.2906
2000-09-05,72.0955
2000-09-01,71.8995
2000-08-31,71.6689
2000-08-30,71.4539
2000-08-29,71.2560
2000-08-28,71.0219
2000-08-25,70.8003
2000-08-24,70.6058
2000-08-23,70.4601
2000-08-22,70.3311
2000-08-21,70.2232
2000-08-18,70.1123
2000-08-17,70.0117
2000-08-16,69.8831
2000-08-15,69.7535
2000-08-14,69.6260
2000-08-11,69.4802
2000-08-10,69.3645
2000-08-09,69.2575
2000-08-08,69.1609
2000-08-07,69.0609
2000-08-04,68.9926
2000-08-03,68.9286
2000-08-02,68.8616
2000-08-01,68.8152
2000-07-31,68.8151
2000-07-28,68.7930
2000-07-27,68.7760
2000-07-26,68.7775
2000-07-25,68.7846
2000-07-24,68.7650
2000-07-21,68.7387
2000-07-20,68.6836
2000-07-19,68.5960
2000-07-18,68.6135
2000-07-17,68.6997
2000-07-14,68.7602
2000-07-13,68.8416
2000-07-12,68.9238
2000-07-11,68.9999
2000-07-10,69.1105
2000-07-07,69.2068
2000-07-06,69.2831
2000-07-05,69.4088
2000-07-03,69.4899
2000-06-30,69.5160
2000-06-29,69.5419
2000-06-28,69.5125
2000-06-27,69.4852
2000-06-26,69.5081
2000-06-23,69.4728
2000-06-22,69.4688
2000-06-21,69.4654
2000-06-20,69.4281
2000-06-19,69.3665
2000-06-16,69.2534
2000-06-15,69.2276
2000-06-14,69.1564
2000-06-13,69.0940
2000-06-12,68.9887
2000-06-09,68.8872
2000-06-08,68.7729
2000-06-07,68.6556
2000-06-06,68.5202
2000-06-05,68.4906
2000-06-02,68.4549
2000-06-01,68.4688
2000-05-31,68.5183
2000-05-30,68.5523
2000-05-26,68.5414
2000-05-25,68.5806
2000-05-24,68.6261
2000-05-23,68.6332
2000-05-22,68.6688
2000-05-19,68.6815
2000-05-18,68.7298
2000-05-17,68.7839
2000-05-16,68.8162
2000-05-15,68.8350
2000-05-12,68.9147
2000-05-11,68.9929
2000-05-10,69.0726
2000-05-09,69.1721
2000-05-08,69.1981
2000-05-05,69.2152
2000-05-04,69.2579
2000-05-03,69.3046
2000-05-02,69.3459
2000-05-01,69.3473
2000-04-28,69.3407
2000-04-27,69.3403
2000-04-26,69.3510
2000-04-25,69.3633
2000-04-24,69.3508
2000-04-20,69.4135
2000-04-19,69.5088
2000-04-18,69.5935
2000-04-17,69.5982
2000-04-14,69.5983
2000-04-13,69.6848
2000-04-12,69.7025
2000-04-11,69.6811
2000-04-10,69.5887
2000-04-07,69.4598
2000-04-06,69.3158
2000-04-05,69.1735
2000-04-04,69.0001
2000-04-03,68.8710
2000-03-31,68.7292
2000-03-30,68.6301
2000-03-29,68.4740
2000-03-28,68.3618
2000-03-27,68.2034
2000-03-24,67.9869
2000-03-23,67.8445
